Loan ID,Customer ID,Loan Status,Current Loan Amount,Term,Credit Score,Annual Income,Years in current job,Home Ownership,Purpose,Monthly Debt,Years of Credit History,Months since last delinquent,Number of Open Accounts,Number of Credit Problems,Current Credit Balance,Maximum Open Credit,Bankruptcies,Tax Liens
48b0843c-72d0-45ba-8b63-0d2810a79087,ca3da155-a63a-4d39-b8b4-898b0e6c28f6,Fully Paid,64526,Short Term,747,185782,< 1 year,Rent,Debt Consolidation,4799.4,10.1,NA,8,0,72257,172128,0,0
b10c53c4-8588-4e10-a312-6bdcbc509e3b,decba3f3-c30b-4116-821f-b26898388a7e,Charged Off,47806,Short Term,671,835620,2 years,Rent,Other,3070.97,12.8,12,10,0,48051,60764,0,0
3f6ee5ea-bf37-469b-bfab-42cc687bdca2,cf3d93fb-6762-4a14-afa9-05b252698f34,Fully Paid,131934,Short Term,,,10+ years,Rent,Debt Consolidation,10640.95,16.7,47,7,0,136154,248270,0,0
e303a41f-b400-40b0-a445-4fa9465eb6e9,03709adc-3272-4711-9845-70f4cb09550a,Charged Off,147576,Short Term,748,463429,2 years,Rent,Debt Consolidation,8573.56,12.9,36,20,0,88939,357588,0,0
0252b476-d412-46f3-91bb-baa6efcdcfeb,edfb58ce-4aaa-4ab9-a448-caba8034a937,Fully Paid,545160,Long Term,699,3954888,10+ years,Home Mortgage,Debt Consolidation,27881.93,18.1,39,15,0,163020,215974,0,0
bb9a3d0e-e77b-4c2f-bdb6-fb17504690cb,de7e5f8e-bdf9-4eaa-8266-9e16da5be3c2,Fully Paid,657294,Short Term,691,2270652,4 years,Rent,Debt Consolidation,24031.01,11.3,40,12,0,405327,811998,0,0
79da00c8-ecfe-4973-9630-6c7b0a9c1885,884afe37-a98f-4454-ac38-512e49de8002,Fully Paid,780406,Short Term,715,3369897,n/a,Home Mortgage,Debt Consolidation,35945.53,9.2,NA,6,0,457710,1130008,0,0
4fc76e01-636a-4034-81db-875906605015,5f8d13d9-fc42-491d-beb7-6872bb2e8b8e,Fully Paid,99999999,Short Term,743,2688462,1 year,Rent,Debt Consolidation,32037.42,20.5,34,14,0,198094,749606,0,0
a1047919-67d1-4e44-868a-9219d8f4db91,f48c2e72-a017-483f-8bd2-c260d081cbee,Fully Paid,43318,Short Term,708,897769,4 years,Rent,other,7391.57,17.9,NA,2,0,3382,4334,0,0
3b2fe122-ee7e-4555-b1ae-961966bf383a,42790d99-2adc-4eee-9c18-1937c3b43424,Fully Paid,44792,Short Term,723,502892,7 years,Rent,other,7794.75,7.5,NA,9,1,193781,358446,0,1
8fff5d52-99dd-4917-b391-f48a6fa35000,bf7c49ea-940b-4958-8f60-55f45c3d57c8,Fully Paid,99999999,Short Term,738,992256,7 years,Rent,Debt Consolidation,15793.37,18.2,14,11,0,348878,738496,0,0
46338993-3ad3-4a50-8261-70105523161f,b4e257bc-1da0-4273-9272-0f93d9b26e3a,Charged Off,772772,Long Term,6990,3336970,9 years,Home Mortgage,Debt Consolidation,41434.06,14.6,NA,8,0,91979,132484,0,0
0aaf989a-3830-4ff1-951a-46101d7c1f50,5d39e9c4-d45d-4f24-a767-8e96ee964643,Fully Paid,268004,Short Term,750,867996,10+ years,Rent,Debt Consolidation,21410.53,23,75,15,0,309776,1203664,0,0
a7b9a7fc-350a-4252-b98a-8758c7f64e0e,4ae48a91-7be2-40b1-a66d-6f7d5b6b5e7f,Fully Paid,776864,Short Term,687,1629383,10+ years,Home Mortgage,Debt Consolidation,34895.78,19.6,63,24,1,481783,950334,1,0
1f58b5e2-70f1-44f0-966e-c83a5750b62e,cadc3a31-59f7-4e44-86d5-1244409aa0a3,Fully Paid,273856,Long Term,614,821826,10+ years,Rent,Debt Consolidation,8766.22,16.4,NA,4,0,146262,234586,0,0
2fc4e87c-eb83-4dd2-9d7e-b09b85c2e812,315c2ccc-48c7-4f48-bf39-ab34f49a8c31,Fully Paid,33154,Short Term,713,572793,10+ years,Rent,vacation,13412.86,11.8,NA,10,2,49153,178948,2,0
e3a7ca7b-630b-4d4d-a66d-11920b01bd2e,09c612b9-a6f2-4a03-9901-160dbc03b4a9,Fully Paid,450384,Short Term,746,1166904,10+ years,Home Mortgage,Home Improvements,31506.37,20.2,NA,12,0,332918,687126,0,0
927942e3-e42a-458c-ba9b-a5f705841951,17f9fb19-deb1-4746-a388-491b55556cc3,Fully Paid,662310,Short Term,699,1258389,10+ years,Home Mortgage,Debt Consolidation,13213.17,17.5,64,8,1,302309,562782,1,0
ff3989d5-9c9e-4773-9d4e-0f7edc06369f,0cdf50b9-efc7-4577-8bf6-6ff6ffdf86c1,Fully Paid,353232,Short Term,712,823707,10+ years,Home Mortgage,Debt Consolidation,13659.67,9.8,41,9,0,117496,242968,0,0
6ed05949-8a9c-4533-adc9-d52295349208,55ee39ef-0a44-4b79-8154-a512c22bdb97,Fully Paid,99999999,Short Term,734,950399,3 years,Home Mortgage,Debt Consolidation,17344.72,14.2,NA,11,0,139897,217448,0,0
408e8e7c-acca-46b4-aab8-746e87884729,bb433d07-83ce-45b4-95aa-88f6da823bbe,Fully Paid,221056,Short Term,741,954560,10+ years,Rent,Debt Consolidation,9386.57,12,13,19,0,117420,229658,0,0
785c06ea-24a5-4207-bc98-640229c3a297,1a5685b7-450d-44c6-9390-2e16387f7cd8,Fully Paid,76340,Short Term,,,n/a,Rent,major_purchase,472.15,23.6,NA,6,1,15333,322806,1,0
9631d486-9ee3-4dc0-8892-1da1bafb95b0,a7a06859-14a2-4e5b-ab74-92fe625a229c,Fully Paid,469678,Long Term,667,2250246,6 years,Home Mortgage,Debt Consolidation,51380.56,14.6,NA,43,0,979526,1543102,0,0
937b262f-ed76-4d27-ab0e-18d415b9e481,0363c6d8-3b43-4266-92cf-113e1fca7d5c,Fully Paid,99999999,Short Term,739,3095632,3 years,Home Mortgage,Debt Consolidation,41017.2,21,19,15,0,288002,508354,0,0
5c9f4cf1-0e54-4b80-936d-76e104f14f26,4eb7b183-8053-4d35-b012-7ff377223980,Fully Paid,99999999,Short Term,726,2311236,9 years,Home Mortgage,Home Improvements,35438.99,23.9,18,18,0,3528718,10189234,0,0
1aa92a2f-8cd2-4882-973c-570ec33e69d4,35831535-e42c-4109-b006-4685c874a6b2,Fully Paid,99999999,Short Term,734,652099,10+ years,Rent,Debt Consolidation,15922,13,NA,15,1,99788,687786,0,0
3cf169d4-3cd0-4828-83f0-2c0933d9c52e,0a0ed036-ce6b-41a9-b0ee-8db814a85425,Fully Paid,319726,Short Term,749,952185,2 years,Home Mortgage,Debt Consolidation,17059.91,21.2,NA,8,0,299725,778140,0,0
67dc4943-5d45-45dd-b8ec-18a77e13b23d,3c6f7594-ac3f-4a3b-8546-61137ee93213,Fully Paid,460350,Short Term,736,888041,5 years,Own Home,Debt Consolidation,18796.89,27.2,NA,9,0,547504,816948,0,0
fab8f54b-6e9a-47cb-8de6-0b537136f5dc,1818da89-2018-4750-b7e4-70ba4d13e86a,Fully Paid,133606,Short Term,701,2538343,n/a,Home Mortgage,Buy House,18297.19,32.9,12,21,0,198911,342738,0,0
cec41098-db3c-4be5-9fef-8209b66cf780,96014749-34d9-4449-9a6d-874b6b762986,Charged Off,79948,Short Term,7410,230147,n/a,Rent,Debt Consolidation,4372.66,8.9,NA,11,0,110086,242792,0,0
37263d4a-911f-410e-910c-d6c225738a29,8d3fe0d8-97d9-4e39-9d69-a030e72ba161,Fully Paid,67298,Short Term,,,n/a,Home Mortgage,Debt Consolidation,20289.53,22.5,34,9,1,170601,302962,1,0
ac24bc56-d99f-4f73-8412-8fbede7bbfde,160993af-7836-4e58-9f0c-1c894dc1b764,Charged Off,767690,Short Term,7310,1629098,10+ years,Home Mortgage,Debt Consolidation,14118.71,16.8,NA,6,0,167371,250074,0,0
b5a9af5a-4242-4092-a261-c7a9f1d8733f,faa524e8-2e89-414e-9a18-3042d1ef9166,Fully Paid,328350,Short Term,745,1343243,10+ years,Home Mortgage,Debt Consolidation,11529.39,19.4,NA,7,0,373958,600578,0,0
62554497-ca41-4e12-9796-80aec68e7ae5,77cc7b59-b2db-4c65-bfb6-d878b1a228fa,Fully Paid,380622,Long Term,657,969665,3 years,Rent,Debt Consolidation,26665.74,10.6,NA,5,0,305482,377102,0,0
f3118845-1c31-4fe7-a087-4d432707f291,7352605a-a1fc-4f3a-804d-bb7df0dbf646,Fully Paid,281710,Short Term,728,831953,2 years,Home Mortgage,Debt Consolidation,12964.46,18,52,12,0,461415,907104,0,0
1505e7a1-949b-43b8-91b7-abe1d96bb0de,6e1f347c-42e6-46e5-9af0-e982346990c1,Charged Off,418572,Long Term,7040,1201788,4 years,Home Mortgage,Debt Consolidation,23935.63,16.6,NA,18,1,232522,333608,1,0
c2fdb0fb-fc48-41ed-9453-1f02ef4b7ca0,f4f1de27-a30b-41c6-9357-79a73a23ed12,Fully Paid,332552,Long Term,,,10+ years,Home Mortgage,Debt Consolidation,18093.32,26.9,NA,9,0,324539,650122,0,0
9c74ba6d-9cce-4967-b9eb-4bd371cec161,6d385ad8-34ab-4eb7-8364-97a516c00e3a,Fully Paid,161656,Short Term,749,874874,9 years,Home Mortgage,Debt Consolidation,12226.5,16.1,19,10,0,159676,394218,0,0
84b167d8-d537-472c-b083-423caacf738a,37e59c53-92cc-4abb-a7d4-918188a8c485,Fully Paid,99999999,Short Term,731,1307124,3 years,Rent,Debt Consolidation,13724.84,11.2,NA,7,0,273182,266024,0,0
03758e64-f3a7-485d-8d99-3795447f7986,d0a8be34-eef9-4005-beb5-cfb5b0468222,Fully Paid,87274,Short Term,719,753692,10+ years,Rent,Debt Consolidation,4013.37,8.2,NA,8,0,101042,259424,0,0
1aef2f39-8791-4fe4-b551-f711e770d352,86b76475-e158-42ee-a94b-ac9f7916ebf3,Charged Off,456126,Short Term,,,10+ years,Rent,Debt Consolidation,23213.82,18.6,NA,8,0,333640,519244,0,0
a02e612b-0dd2-4841-b85c-ad283a8b7f5c,6c301164-4828-4de3-9a2c-767bf95e9c23,Fully Paid,294580,Short Term,744,1734624,10+ years,Rent,Debt Consolidation,8051.63,17.8,6,12,0,229007,433290,0,0
abeaa23b-2eaa-47e3-9919-6a5d8d331843,a7802168-2b18-49ef-b6a5-a88de894c9b1,Fully Paid,99999999,Short Term,747,1025487,n/a,Home Mortgage,Other,16066.02,40.3,NA,24,0,536199,4166844,0,0
c27ad3c4-b178-4767-ba59-64ea729be90d,e8ddad09-0042-42d4-93aa-b45dd89fbddd,Fully Paid,526196,Short Term,,,10+ years,Home Mortgage,Debt Consolidation,24808.49,20.1,12,12,0,443840,1072918,0,0
62319446-dde3-4791-a345-443570316a7f,a7f14ec6-d7f1-41c1-8a88-69fd6a5d807b,Fully Paid,39138,Short Term,731,751336,4 years,Home Mortgage,Home Improvements,10894.41,10.6,27,11,0,77539,302302,0,0
dba56eac-0531-4d21-90f5-2881cd64ed78,efe184e6-8ff3-437b-9990-9cd1870cadf3,Fully Paid,516978,Long Term,712,1261809,< 1 year,Home Mortgage,Debt Consolidation,15457.07,11,NA,15,0,179208,256190,0,0
e85cc13c-aefb-4c81-a9f3-896c60c5386e,c89321f5-ed4f-47b7-a45b-198cf02fedd8,Fully Paid,178882,Short Term,,,7 years,Rent,Debt Consolidation,8535.75,8,NA,20,0,129637,498696,0,0
c296bb7f-2ad0-4f2e-94a2-0506510eea09,2a01b536-ed56-49a8-b2b6-b07f131cb7dd,Charged Off,327404,Short Term,,,10+ years,Own Home,Debt Consolidation,26012.9,17,NA,12,0,246525,406032,0,0
50a1a5a4-3f08-454c-9d00-52e875964b10,3d31b81f-ea84-4e18-8b0d-2027e26a4ca4,Fully Paid,90112,Short Term,,,6 years,Rent,Other,13879.88,13.1,11,3,1,304,32780,0,0
2b05ac45-e1f4-4624-aa86-594437bbe0ab,d532715b-a0ea-4ceb-8b35-71f5a626815e,Fully Paid,449724,Short Term,720,925946,4 years,Home Mortgage,Home Improvements,6643.54,9.2,NA,10,2,170069,449570,1,1
75792bfe-72fd-4043-afc6-c843ed09251c,023fa202-c60a-4d28-9961-3fe45d280800,Fully Paid,260436,Long Term,734,1244272,10+ years,Home Mortgage,Debt Consolidation,11924.21,28.4,26,12,0,189696,625812,0,0
efa0fa0c-e2d6-4f8d-9dd0-353cca40ef09,121f643b-6e0c-47c6-87b6-b9a924207efa,Fully Paid,260810,Short Term,,,2 years,Home Mortgage,Debt Consolidation,13076.56,19,NA,11,1,180329,258742,1,0
e43903e2-f55e-4586-829e-24c881d70a40,314a1015-c9e0-4fd1-bc2f-f210436d1a62,Charged Off,539176,Long Term,7120,1154801,10+ years,Home Mortgage,Home Improvements,14338.54,13.9,NA,7,0,256025,726594,0,0
f2055170-96ef-4bc8-a4ce-a3d5780c3d83,eb62bb6a-89db-4c1e-81ee-219ca7dff471,Fully Paid,756844,Short Term,,,4 years,Rent,Debt Consolidation,25198.94,26.9,NA,10,0,876147,1147586,0,0
f6ef66e9-d414-4258-a8c5-787aef91e236,f51f824d-fb8a-4ab6-b211-4db6d706b00c,Fully Paid,264396,Short Term,737,1712565,10+ years,Rent,Debt Consolidation,19980.02,21.9,49,13,0,380665,1075052,0,0
05be23dc-8630-42ad-83ec-91ac92df7a88,847a95e9-1543-4b45-8b42-3b93b5acc8c0,Charged Off,242264,Short Term,744,584345,5 years,Home Mortgage,Debt Consolidation,12417.45,21.7,NA,10,0,212306,836154,0,0
a1582c01-7488-4ea3-9ca6-e008e3270f2c,1a7fbc55-d351-48ef-b7eb-d1680fb416cd,Charged Off,444752,Long Term,7060,1920520,5 years,Rent,Debt Consolidation,43371.68,16.1,72,22,0,353362,611578,0,0
941e0553-5b2f-4425-b455-4ae4b8f04836,cb675274-6c28-4bf7-a075-5cc990cf5c51,Fully Paid,251196,Short Term,740,1051536,n/a,Home Mortgage,Debt Consolidation,23133.83,48.7,20,16,0,300295,452716,0,0
a651e757-9f48-4731-aed7-fb327ab73c9f,0ec4572c-0882-4245-b2a1-7015771148b7,Charged Off,224312,Short Term,700,678034,3 years,Rent,Debt Consolidation,13052.24,12.8,64,13,0,240863,639650,0,0
bc9296eb-eefd-4ca9-afc4-411541701a74,ba68a268-8b71-4107-950a-8c5f17a76950,Fully Paid,222728,Long Term,615,905160,1 year,Rent,small_business,18706.64,16.2,49,9,0,64676,135432,0,0
fe0b00bf-d2fb-41c2-b2ec-f2812a5f42c5,a7f73a96-01e2-457e-846e-5c8d18d4221a,Fully Paid,266882,Short Term,,,10+ years,Home Mortgage,Debt Consolidation,20287.44,23.4,49,12,0,255018,853402,0,0
4c92597f-fdfc-436e-8556-15d0d6be5e6f,8e3e3601-6f19-4818-8915-4c3e3f58c2fd,Fully Paid,450648,Short Term,737,1634627,10+ years,Rent,Debt Consolidation,10570.65,32.5,20,6,1,93252,151008,1,0
ac63582f-e299-4aa2-b9c5-f846cf7ea9d9,ceeff234-9aa8-494f-9935-e1a963b27960,Fully Paid,500302,Short Term,,,7 years,Rent,Debt Consolidation,13520.59,15,NA,8,0,232142,732424,0,0
9f7daac9-8a61-44e9-920d-bea452d02399,14caac2b-1ab5-4625-adce-733b26643f70,Fully Paid,407528,Long Term,711,928226,2 years,Rent,Debt Consolidation,18487.38,11.1,NA,5,0,263093,333652,0,0
a1301a8a-e66e-4747-beb7-c2f243f2c689,ab46b1a7-f937-4ba9-ac98-270344120cf7,Fully Paid,152372,Short Term,697,845937,< 1 year,Rent,Debt Consolidation,2876.22,8.8,46,10,0,56943,215468,0,0
54e1f2a4-0083-4357-b07c-a007ac9a716e,d3291318-0960-44db-beb2-cae8cf8029d4,Fully Paid,704946,Short Term,717,1352914,n/a,Home Mortgage,Debt Consolidation,27960.21,30,NA,16,0,792623,1456752,0,0
a1301a8a-e66e-4747-beb7-c2f243f2c689,ab46b1a7-f937-4ba9-ac98-270344120cf7,Fully Paid,152372,Short Term,697,845937,< 1 year,Rent,Debt Consolidation,2876.22,8.8,46,10,0,56943,215468,0,0
85cf1c3c-2ce0-4795-8db2-5ab5c52da64d,471802fa-e65d-4247-92d1-9a838d2b2080,Fully Paid,630234,Short Term,,,1 year,Home Mortgage,Debt Consolidation,32910.85,15.6,NA,13,0,1060846,1305370,0,0
6d53bc1f-1ade-40a2-a643-512a5fb17be4,9a0ed640-48ab-48c4-9948-5bbb27cd1fe5,Fully Paid,87472,Short Term,695,679896,4 years,Home Mortgage,Business Loan,6872.68,10.2,NA,4,0,19912,133210,0,0
e6316044-4f8a-4b04-9329-d5006ee2a5ed,2a445931-cd27-44c7-838e-c9dede943278,Charged Off,178046,Short Term,,,< 1 year,Rent,Debt Consolidation,18759.08,23.3,NA,11,0,119757,360184,0,0
a73a3e2f-1971-4b1d-8b35-b39fcf0f87e4,4cb4da1d-b371-4208-8e1a-72d68d6a7334,Fully Paid,155738,Short Term,,,10+ years,Rent,Debt Consolidation,6654.75,19.4,10,7,1,125039,275748,1,0
dcc050a3-316d-4f16-a551-794809e6293d,9d65a472-7fdb-4eb8-8fcd-5597554a6082,Charged Off,234036,Short Term,703,665798,10+ years,Home Mortgage,Debt Consolidation,11263.01,17,39,13,0,242098,308396,0,0
20cb7d7f-e1d9-484c-a4e4-340d06c85bcc,03f8cd85-1ce1-4754-a955-f32e17eaee60,Fully Paid,99999999,Long Term,615,1282462,10+ years,Home Mortgage,Debt Consolidation,40611.36,22.9,NA,21,0,1238287,1740046,0,0
5a1438cd-1512-42bc-8a52-307fc1290fff,4e3eee3d-4f66-4a08-8060-154c1cbc29fc,Fully Paid,223146,Short Term,719,573819,7 years,Home Mortgage,Debt Consolidation,10902.58,22.6,NA,9,1,77159,192544,1,0
d65cc479-b07a-4a47-9903-df08f53ce9d8,21a58539-2489-4b5a-8606-b7a64e606fec,Fully Paid,649902,Long Term,695,1309651,10+ years,Own Home,Debt Consolidation,6810.17,26,74,7,0,300884,361768,0,0
6b8d1d58-38ab-4b08-9c62-900d42645d0f,c6abf067-c8b9-44f9-be06-4271cb13e550,Fully Paid,214632,Short Term,722,1448237,9 years,Home Mortgage,Debt Consolidation,33188.63,15,10,25,0,485982,970200,0,0
2c1aad86-b113-4f77-9480-14376a2394d5,907ae5a2-9fe1-4093-9d47-94af6af76f0e,Fully Paid,99999999,Long Term,710,1733788,1 year,Home Mortgage,Debt Consolidation,39443.43,35.6,69,23,0,761254,1620344,0,0
ba6e90bb-8430-4444-88bb-32d75998a6c2,b36af03c-aabf-4817-a356-cba3f9b80aa0,Charged Off,207636,Short Term,,,10+ years,Home Mortgage,Debt Consolidation,15330.53,19.7,8,9,0,184281,254936,0,0
94f8631c-494f-48bd-bc53-14e7dc089fae,44836e28-1f4b-428f-aea6-073ab6437c68,Fully Paid,99999999,Long Term,693,1885959,10+ years,Home Mortgage,Debt Consolidation,8046.88,21.8,35,10,0,315932,923758,0,0
d50ab790-9009-4a2e-b477-93b9db029927,7c5ef5d9-ff25-4006-a399-cee0e175e54a,Fully Paid,396286,Short Term,741,2528767,10+ years,Home Mortgage,Debt Consolidation,17111.4,28.9,4,11,0,174781,535414,0,0
d4fe1ed6-0eff-444f-8163-d26ce1083927,3d6b26e0-e22a-4b63-8f4f-aecc83b723b9,Charged Off,268664,Short Term,727,899954,8 years,Home Mortgage,Debt Consolidation,17324.2,19.5,NA,13,0,223725,460130,0,0
5c5b490c-8d66-43df-872b-e50d4ee67bc7,35de5f47-b2b9-4e16-af6a-5455ade15f11,Fully Paid,405746,Short Term,742,1168044,5 years,Home Mortgage,Debt Consolidation,21511.42,13.8,NA,9,1,286748,378598,1,0
4002c289-2746-48c4-b917-a8f55eb4ff52,23fbae3c-895e-43d9-bae9-077999282de3,Fully Paid,188166,Short Term,747,2408554,10+ years,Rent,Debt Consolidation,7587.08,16.5,NA,7,1,85975,143440,1,0
76f293ce-2c7e-4cc8-9541-69ff8e9547fe,3cec97a7-6e88-4d1c-8ce1-b635c7ffd354,Fully Paid,358578,Short Term,711,1509721,9 years,Home Mortgage,Debt Consolidation,3157.8,13.7,NA,3,0,58862,91850,0,0
2a5711a9-77e0-45cc-9c67-9ff1aaa87274,6c9bb30e-e5eb-4b42-a5af-936e5f86bf00,Fully Paid,94534,Short Term,718,777556,2 years,Rent,Debt Consolidation,12894.35,8.7,NA,8,0,49286,72050,0,0
9534fd26-3e15-4d6f-b8b7-e81cc2721118,f8fe1ce7-dd1b-45e4-86d8-1446b353b817,Fully Paid,767624,Short Term,733,2083825,< 1 year,Home Mortgage,Debt Consolidation,22574.85,12.6,NA,12,0,434910,1243396,0,0
9f2bade2-bffa-43b0-b35f-1b6c11195fb3,67df0dd6-0eba-4a63-b3cd-e9333d9e8e79,Fully Paid,403964,Short Term,744,1763561,10+ years,Home Mortgage,Debt Consolidation,17929.35,18.4,NA,11,0,389101,843678,0,0
097c2bb5-5b7b-463e-8515-b1303825cc51,65fae922-65ac-42d8-910a-d43c187b0c07,Fully Paid,531168,Long Term,724,1834944,10+ years,Home Mortgage,Debt Consolidation,23242.7,38,75,16,0,534033,942612,0,0
d1d2fe39-211d-419f-acae-e598b366d6ab,bd34e363-b56a-4c33-8c77-0a49d20728ac,Fully Paid,390896,Short Term,735,804460,7 years,Rent,Debt Consolidation,11932.95,26.3,NA,14,1,335027,1251360,1,0
48d17ddd-9d0c-4ddb-ae87-5f28d3f1d120,3e6f9a14-595e-4c93-b16a-6b9e0691a39a,Fully Paid,134794,Short Term,736,927523,n/a,Rent,Debt Consolidation,11439.33,16.8,49,7,1,72371,130306,1,0
8e9918a0-0c90-44f7-847a-110c0c7a278d,8059ca3a-ca55-4bea-8f6e-d5b353a19d4c,Fully Paid,99999999,Short Term,741,1157328,1 year,Rent,Debt Consolidation,9007.9,13.7,NA,10,3,159714,469348,1,2
045db674-1e91-49f1-85dd-d04e84ff35c1,35ff2d58-59e1-4455-af50-3438a78ed021,Fully Paid,134596,Short Term,723,1356201,1 year,Home Mortgage,Debt Consolidation,18308.78,21.5,10,19,0,286596,707586,0,0
4a3aaa66-09f7-49d1-a338-a5acbff127af,e9402e8e-ca22-4834-a024-d89e674b5afb,Fully Paid,311850,Long Term,723,694564,10+ years,Own Home,Debt Consolidation,12270.77,18.8,NA,6,0,167238,338536,0,0
cb899501-f3a9-40ec-bce7-75761c57ff64,94c953bf-f551-43bd-9374-d41bc899e362,Fully Paid,99999999,Short Term,722,1450441,n/a,Home Mortgage,Debt Consolidation,15229.64,14,37,10,0,439812,816134,0,0
1d3c3414-6a04-4592-9de0-21bcfb44229a,39b4e50e-b907-42c4-9741-322c29dbe476,Fully Paid,429000,Short Term,746,926250,10+ years,Home Mortgage,Debt Consolidation,27015.53,28.5,NA,8,0,473708,746240,0,0
fb8c86c5-7463-4635-b82b-021cac5f1b7e,277f0c8d-3100-4734-acde-eabfda554112,Charged Off,215446,Short Term,7200,1308283,1 year,Rent,Debt Consolidation,11992.61,22,27,13,0,139479,192940,0,0
cb4338ab-40e6-4e5a-a2c1-76747f477da1,d52fe572-9db8-419c-91c9-33ec04025163,Fully Paid,375650,Short Term,724,768398,10+ years,Rent,Debt Consolidation,12857.68,19,NA,10,0,254391,435072,0,0
b5b13f71-0ff6-4da4-b7e3-9ddf539c90ec,ea4d01b3-bfe1-4759-b165-10a3043c7257,Fully Paid,762696,Long Term,656,6906766,3 years,Home Mortgage,Debt Consolidation,86334.48,31.2,NA,13,0,1376474,1728650,0,0
36b6eb0b-df14-4cd6-88e9-c47a6c9c6c29,b96bd37d-f920-4e89-8707-53349a8a3e6c,Fully Paid,267872,Long Term,,,10+ years,Own Home,Debt Consolidation,19439.85,20.5,NA,10,0,673512,1687994,0,0
dd9212fc-1435-4eba-a44b-7362e6b1903d,e15c3081-4cec-4988-ae46-073d7ef52a61,Charged Off,781022,Long Term,653,2004253,10+ years,Home Mortgage,Debt Consolidation,35993.22,26.4,48,17,0,622554,1115862,0,0
369fe238-cb49-4007-b546-2a9f9731d926,279c0b13-4338-47e8-8387-5e2abd791216,Fully Paid,99999999,Long Term,700,410020,< 1 year,Rent,other,1144.56,13.9,NA,1,0,94202,173976,0,0
4e6be184-2044-413b-8363-ff2f07a237a2,9078506e-5fe4-461c-a420-66321502c708,Fully Paid,216832,Long Term,,,2 years,Rent,Debt Consolidation,25920.56,14,15,8,1,97052,197164,1,0
58d4e581-32c6-4eaa-af50-92f3e7889ab9,d7887c0c-decc-4fb2-adb2-f6f65c6d4f15,Fully Paid,99999999,Long Term,707,1208324,3 years,Home Mortgage,Debt Consolidation,18527.66,12.8,45,17,0,631788,1213190,0,0
c58fcbf7-7979-4a82-839c-d91d04024215,e7bbc5c3-bd7a-4803-a170-7eaa2d8de78a,Charged Off,131934,Short Term,717,531734,1 year,Rent,Debt Consolidation,16395.1,8.4,NA,9,0,120612,160512,0,0
5921cd7a-cd1b-4004-ac3f-3c5df4970c32,4448c50f-658f-4897-89b0-8da53c60cbb5,Fully Paid,99999999,Short Term,738,2081792,10+ years,Home Mortgage,Debt Consolidation,21511.99,25.6,27,10,0,163153,227612,0,0
e9c1e76f-ab12-4786-93be-97f6b0cb7190,78bd8382-79d1-46fb-b73e-13549f184e9a,Fully Paid,99999999,Short Term,745,665608,1 year,Rent,Debt Consolidation,14754.07,15.5,55,5,0,231553,376552,0,0
13f15020-d2cf-4ffe-a137-93f59af5daee,7b1a2716-7c87-4cb3-9524-214c04ab6312,Fully Paid,556996,Short Term,733,4521715,1 year,Rent,Buy House,44086.65,27,40,18,0,106001,1157904,0,0
5e6034a5-3034-413f-8fbe-106ee8b379bf,62550808-4d89-4058-9a93-b8dec2606e71,Fully Paid,158026,Short Term,716,1091854,10+ years,Home Mortgage,Home Improvements,11009.55,14.3,7,7,0,87438,188540,0,0
d290b499-ce31-4336-b5b8-50f6d9c01e95,83375a14-3b11-47e3-adcc-aba68b9aa3a4,Fully Paid,773388,Short Term,,,10+ years,Home Mortgage,Debt Consolidation,32008.73,29.2,NA,8,0,1515592,2321308,0,0
92facbd3-96d8-4fba-b6f0-d489448d779f,a8cc187e-2d6d-4fda-867a-f4b527a5349f,Fully Paid,130746,Short Term,734,1018590,10+ years,Rent,Debt Consolidation,16891.57,22.8,29,7,1,41230,191686,1,0
3d1e6aa6-5a14-4229-9a94-0e6ec8b48bdb,87af014b-f368-4d7c-8f8d-8f59d5efc338,Fully Paid,208670,Short Term,703,566124,4 years,Home Mortgage,Debt Consolidation,3811.97,11.7,NA,7,0,171779,264506,0,0
94b3b51f-c9b9-4314-94b6-6049ae9b4a1a,fd04a9be-10df-4847-92f5-c647e16d40a5,Fully Paid,298166,Short Term,717,2247396,10+ years,Home Mortgage,Debt Consolidation,35583.77,19.5,NA,22,1,50825,159060,1,0
b8af8840-8b77-46b9-a13e-fbb28a9e9570,b9254a96-7185-49bb-a1a9-ab93a4adbe24,Fully Paid,267784,Long Term,689,1638104,1 year,Own Home,Debt Consolidation,48050.62,12.2,20,10,0,60325,403722,0,0
7108c8e4-0d4a-4390-9dfe-bdade30fe249,66db7b31-792a-493f-88fb-b576cd826198,Fully Paid,430012,Short Term,723,1392662,10+ years,Home Mortgage,Debt Consolidation,21470,16,NA,21,1,597360,2034340,0,0
5e43743f-3e95-474f-bf79-09926ee7b4a5,86c10392-9210-4d48-a02b-49ff0beff2de,Charged Off,44022,Short Term,666,910727,< 1 year,Home Mortgage,Other,19808.26,22.5,24,8,0,419748,514866,0,0
58c98d89-26cb-4737-b133-c9b4f79db5f1,9ac101a6-a72e-4ecb-ae9c-091200a88209,Charged Off,140888,Short Term,693,1166296,n/a,Rent,major_purchase,7396.32,16.4,NA,6,0,1254,145244,0,0
27c78626-0cb2-4308-a22c-32761b59dff2,834b3cbc-fdb2-4084-9dfc-9cdcae945acf,Fully Paid,260216,Long Term,664,1685547,10+ years,Home Mortgage,Home Improvements,17698.31,14.8,NA,12,1,71041,301290,1,0
